LIWC Feature,Extraversion correlation,Agreeableness correlation,Conscientiousness correlation,Neuroticism correlation,Openness correlation,Writing_Extraversion correlation,Writing_Agreeableness correlation,Writing_Conscientiousness correlation,Writing_Neuroticism correlation,Writing_Openness correlation,Word_Length correlation,Story correlation,Extraversion p-value,Agreeableness p-value,Conscientiousness p-value,Neuroticism p-value,Openness p-value,Writing_Extraversion p-value,Writing_Agreeableness p-value,Writing_Conscientiousness p-value,Writing_Neuroticism p-value,Writing_Openness p-value,Word_Length p-value,Story p-value
hear,-0.01823514970924367,-0.11182333612290411,-0.10109699373636362,0.04284717112461739,0.055379828499834804,-0.07615532514637201,-0.08201000674070037,-0.13701900733812555,0.13378802293204123,0.08128671724202177,-0.04724538870596927,0.01860631104430941,0.8368520331012343,0.20528228753136063,0.252422478602627,0.6283596369861164,0.5314400432295397,0.3891446676859168,0.3536199407332695,0.12006288586995818,0.12913642434458636,0.3578955715728548,0.5934966223892705,0.8335788251150796
home,0.04322009925778925,-0.033252258424093226,-0.022321869726447438,0.05016664479473634,0.08194960976664944,0.08193161233232177,-0.060665297314356034,0.004049313002494429,0.02887817263917747,0.06516701210716767,0.0018531947553676238,-0.3087025776491319,0.6253700863394007,0.7072319674783862,0.800977843981619,0.5708361579052148,0.35397574368932594,0.3540818110974778,0.49293875396938747,0.9635305974774171,0.7443110262408403,0.4613500964084881,0.9833049945514059,0.0003523174037759189
humans,0.08231858382080066,-0.0716851851699801,0.07874766227255615,-0.01894036073435436,-0.0936531351394819,0.07024562483169236,-0.07833863220647504,0.0625703846759472,0.018489054307407955,-0.10484123815947875,0.17972746890778982,0.07433878749883364,0.35180557915696997,0.4176607426883322,0.37315786953834107,0.830635331816475,0.2892227377360789,0.4270967143547769,0.3756532756212262,0.4794327079082241,0.8346125869532605,0.23518678591593695,0.0407456177214312,0.40058872539850143
i,-0.06232003378778064,0.017224717914608462,-0.10851583576989843,0.018441182755022188,-0.02059345390643059,-0.11985705928490006,-0.042789946255889534,-0.08939757792257737,0.04360304565978758,0.05207855771395593,0.31987282009994145,-0.0820299072762274,0.4811960942750646,0.8457768524122646,0.21908911539405437,0.8350347146697449,0.8161043309134997,0.17437360808228697,0.6288189110826803,0.31179075992565464,0.6223065489609072,0.5562292489103109,0.00020738593635407794,0.3535027541845186
incl,0.0047185258056265415,0.10000513513920728,0.06564234684892921,0.09660861584554623,-0.06309664762803557,-0.05027191135180062,0.04331386489499301,0.02374272555122597,0.11196390324936031,-0.08482211303870564,0.3498310974969339,-0.11083118494575057,0.9575086882427686,0.2576084092555325,0.45808118707042833,0.2742054820061659,0.4757372807122754,0.5700272531034937,0.624619375489758,0.7885977405838934,0.2047096774398194,0.33730146974712183,4.506537760051978e-05,0.20935662465470212
ingest,-0.055336865248452216,0.022578502127140437,-0.05705257171104859,0.01252847212423713,-0.05770675630811579,-0.02101038401797398,0.07607562049750884,-0.10561897904888116,-0.000868691286504874,-0.11409321991992535,-0.018477423970247063,-0.09188782920437231,0.5317590629528106,0.7987380159386402,0.519094255435538,0.8874967092875696,0.5143061318783378,0.8124490757924516,0.3896426390428276,0.23171247514645726,0.9921737195494151,0.1961757706718795,0.8347151380577649,0.2984489487293833
inhib,-0.01839100022053887,0.16160451374829074,-0.11306521533089174,0.0839393463356858,0.19470281674225287,-0.037359038711974116,0.11017876972850614,-0.09082068232770073,0.06717980160317226,0.18406883489736167,0.07119204807049306,0.08164976267618348,0.8354772708786293,0.06622873696354836,0.20026309731449113,0.34237179301777776,0.02643222139983711,0.673030884873449,0.2120671621815082,0.30411946701735554,0.4475964386789426,0.03604802619636473,0.4208793859936776,0.3557454727046695
insight,0.06099596994729045,-0.03579781139489953,-0.029030645586949382,-0.17789130842780387,-0.03874811251366173,0.027879508762603925,-0.07364812804007886,-0.03222380633060865,-0.09914881581817399,-0.02698047955382426,0.12812728659488742,0.1846968136965045,0.4905801061394276,0.6859587230863857,0.7430080334301805,0.0428813579119563,0.6616081605684455,0.7528630752733546,0.4049917282206623,0.7158923806559343,0.2617263814386005,0.7605876574905613,0.14629001541034456,0.03540786678019217
ipron,0.021080947917665457,-0.10381596984485685,0.009698223903827768,0.031823418990061955,-0.06656211633757887,-0.08135130453482112,-0.15508252390087945,-0.004973635176114792,0.09987913798894942,-0.0760535751999245,0.38580382090978893,0.0007277771352752993,0.8118308342772537,0.23982229985442768,0.912796908954234,0.7192738377113692,0.4517924865514096,0.35751247023004085,0.0781013426313627,0.9552136996547378,0.25821151651216395,0.389780439209494,5.811779292293666e-06,0.9934432231992346
leisure,0.06848115859775895,0.034825294602019864,0.028816319844824943,-0.06948778533899902,0.04854136422413532,0.08847109124712448,0.07462762478776278,0.024715374485623273,-0.011612016687199933,0.005003263078035429,-0.15912940744721263,-0.0329079330495266,0.43882812780647384,0.6940581593031196,0.7448398101187195,0.4321130882444939,0.5833934020549987,0.3168521800497928,0.3987558287949774,0.780153039239838,0.8956779622997617,0.9549471876020282,0.07054860361134108,0.7101273688170016
