LIWC Feature,Extraversion correlation,Agreeableness correlation,Conscientiousness correlation,Neuroticism correlation,Openness correlation,Writing_Extraversion correlation,Writing_Agreeableness correlation,Writing_Conscientiousness correlation,Writing_Neuroticism correlation,Writing_Openness correlation,Word_Length correlation,Story correlation,Extraversion p-value,Agreeableness p-value,Conscientiousness p-value,Neuroticism p-value,Openness p-value,Writing_Extraversion p-value,Writing_Agreeableness p-value,Writing_Conscientiousness p-value,Writing_Neuroticism p-value,Writing_Openness p-value,Word_Length p-value,Story p-value
cause,0.09468101066578899,0.1727953409224909,0.18682931412397605,0.13379577932447437,0.0971363761910657,0.1770028766633469,0.1311715496782836,0.19929630208801177,0.07077267749386909,0.11546581074557279,0.2155683729367184,0.21188623861359102,0.2839390453886103,0.04930367615245282,0.03330509566774276,0.12911402894616006,0.2715802828676978,0.04394784811363552,0.13686263112983169,0.023011990596241025,0.42362785052596985,0.19081301299912218,0.013772181824348504,0.015516791262665735
certain,0.296058732716261,0.19524173174692863,0.18056902388325272,0.09834093744430576,0.2192399704560857,0.2617596721140919,0.1510966119345015,0.15716061948092783,-0.05876604483827203,0.18822766933369936,0.10574063683145231,-0.08949482299874446,0.0006262361414465746,0.02600970282964225,0.03979695028470995,0.2656524107827675,0.012205525094767853,0.002626884474159367,0.08616312209646287,0.07414551753192286,0.5066013707365998,0.03198435416553921,0.23117228224282158,0.31126257912190297
cogmech,0.19852575770421388,0.13765179298043298,0.1458888383031048,0.11584432830569903,0.07616405644249205,0.107884495753505,0.09636247544337122,0.16345639388159086,-0.014479338381498718,0.11275008605716479,0.5194903600625352,-0.03997464578813666,0.023557705565583266,0.11834506309997336,0.09768196772090197,0.18935306963517662,0.38909014036868694,0.22179776763678974,0.27543567923631085,0.06313950527685946,0.8701216603358877,0.20152826268593918,2.4037867026018467e-10,0.6515862548910754
conj,0.24828629094266416,0.18030600303768593,0.13158106375678005,0.14145076906927131,0.07628092310857355,0.18169182359638064,0.15910654261184684,0.14629252883078078,0.009287068816544107,0.13981580597053792,0.4898733087864575,-0.05709689012073944,0.004395347844984595,0.040091437994619915,0.13563064044891432,0.10842941678818259,0.3883607454971414,0.03856014323037572,0.07058955000069984,0.0967476764792017,0.9164802041873298,0.11261409394540027,3.3139411826384408e-09,0.5187691622814652
death,0.12061596078490609,0.07231845690892734,0.026427367178564042,0.10334705853225726,0.05241641997380042,0.09313713821169145,0.052272635743641924,-0.02215597542044642,0.084032047871775,0.03619332513861822,-0.12568725085083246,-0.023784008190378056,0.17164180267842113,0.41354855079542907,0.765351877468951,0.24196344758648566,0.5536668581083627,0.2918996890890952,0.5547566375835898,0.8024265931435081,0.3418370937647979,0.6826748635599708,0.15419436326162222,0.7882388108219345
discrep,-0.21780066925074815,-0.2727233301106296,-0.2354852307989856,-0.0647273603810854,-0.2611692561773713,-0.2480375371553863,-0.24721923973291737,-0.15293551919103643,0.10113120456360235,-0.20872746340399395,0.31089069512914125,-0.09060972186846006,0.01280002767673704,0.0016939686480478993,0.0069956530903586625,0.46438504082956733,0.00268831526741998,0.004436214421674516,0.004573060202387904,0.08236490321975291,0.2522611599443154,0.01716351829145966,0.0003180947492774792,0.30524876764959324
excl,-0.026419247113570677,-0.0642420213296973,-0.0005683202644262908,0.019541094131189103,-0.10769599767408007,-0.09589929707933287,-0.0828590243463546,-0.04012000219913953,0.053338473476919515,-0.08403630134503606,0.24227302344566737,0.06891991531798614,0.7654218853223043,0.46774807966849385,0.994879798887261,0.825347874069424,0.22261106154725954,0.2777606995086098,0.34864198059363016,0.6504026269163455,0.5467030987092243,0.3418125725537412,0.00548365485416697,0.43589399766479564
family,0.07387763027036923,-0.0045390809301859205,0.04602857247240541,-0.05776858434204672,0.0045216414965291414,0.0130367969919514,-0.03293618233539614,-0.0006257668501919261,0.005361027979334094,-0.04990652738949678,-0.19171942524101135,-0.20522239127759126,0.40352547326456834,0.9591232013757636,0.6030541402847864,0.5138547753872033,0.9592801175248751,0.8829639084296459,0.7098896666433914,0.9943622501118649,0.9517293842714367,0.5728373036298774,0.028878752106040042,0.01916611006387008
feel,0.040266087872521616,-0.026304922944380114,-0.0036646788979531387,0.035068970715365244,0.007920328571124758,0.05628298802339665,-0.0015105114790642281,0.032350422969045056,-0.09445529812945563,0.06649862560518427,0.026052747048424054,0.11408526046944549,0.6492139379775577,0.7664077419569841,0.9669926786499848,0.6920254571547844,0.9287363292477062,0.5247559868574331,0.9863918200090744,0.714824185821574,0.28509372811996603,0.45222503284171334,0.7685836612819908,0.19620718350845914
filler,0.07187490159313238,-0.028971248553384437,0.07727784858002261,-0.10339225969081393,-0.0014323007731818398,-0.04868822394978595,-0.04215611547978901,-0.0024240915211588333,-0.015334219389355887,-0.0513187846240363,0.07228714501234354,0.05750965654539401,0.4164263154840133,0.7435155382394694,0.38217219217954945,0.24175647258897812,0.9870963569648523,0.5822535221773422,0.6339153586976835,0.9781630365903687,0.8625267902153877,0.5620122591503196,0.41375131832017675,0.5157463565707031
friend,0.1825905339367503,0.17742547783982848,0.1618087007418193,0.11310938694256119,0.12668371005543816,0.13412027196336865,0.13842237022364923,0.12431650459161457,-0.050575091581775686,0.12542472637403085,0.11865759989542272,-0.0023128175311502657,0.03759358703158871,0.04343782171197675,0.06588219742842258,0.20008621824288886,0.15092850719396467,0.12817977492564847,0.11627897086612947,0.15877326489368307,0.5677005339731926,0.15506354534702582,0.17875650277545052,0.9791651963836023
funct,-0.08110379380435943,-0.09666524537142973,-0.07968046662940519,-0.02114560124362024,-0.1434811724269008,-0.1276404317131291,-0.07655686703984087,-0.06007769688587125,-0.03422859518365529,-0.060032365057299863,0.8948473436923368,0.09608828760953526,0.35898197185237923,0.27392297624718237,0.36750508814202076,0.8112644796631403,0.10340302570361493,0.1478421715688509,0.38664177748406936,0.4971448078912929,0.6990448852631547,0.4974700770820931,1.1380384354394496e-46,0.2768104321244959
future,-0.21056229345482402,-0.23975496807176983,-0.1855760790301971,-0.11733249756330415,-0.2384573965019814,-0.2423847773305026,-0.27435892608990403,-0.15855631589599462,0.01602521451657655,-0.20528532089640042,0.23455360054159924,-0.23623536564683492,0.01618946959699631,0.006006679636512069,0.034527674434445356,0.1836920600795175,0.0062931681292061935,0.005461414064292587,0.0015841831938589392,0.07158071998116453,0.8563970335100907,0.019128449190574215,0.0072297404485450155,0.006812083859205218
health,0.03325053635500091,0.08466106228304185,-0.030046429315676956,0.08778035304223868,0.05759207037328121,-0.03470550119234607,-0.005008773891575707,-0.05293587617958317,0.06030612512529344,-0.016756196245665492,0.11493542815372171,0.09567817904196252,0.7072464378377343,0.33822291778180513,0.7343461410494294,0.32066016228953564,0.5151439002590882,0.6950582533874963,0.9548976166944672,0.5497384154919345,0.49550747325579114,0.8499218717162096,0.1928724507453578,0.2788752914966212
hear,-0.1766046223801667,-0.1880435960699844,-0.18211466440163,0.028431749428373305,-0.12133133400567193,-0.17501584768199022,-0.17290062813163717,-0.20512162360161645,0.16225046115930503,-0.12899410000651793,0.13514519945219733,0.2016975365977205,0.04443305427338665,0.032155634068892276,0.038102812292934635,0.7481301876902646,0.16909579164071828,0.046413382802185946,0.04916333754068832,0.019226548903658994,0.06513750898881064,0.14355704805620229,0.12526297438638978,0.021380427418787307
home,0.07669112867007373,0.06039298047218488,0.09208704728960851,-0.08939950656360808,0.01443541116538858,0.05780077634487271,0.11079827889800377,0.10116066549478166,-0.017099989911853714,0.03757448492792204,-0.13114775396396985,-0.11716249310070186,0.38580706865473513,0.49488565644262605,0.2973981391093034,0.31178027895561483,0.870512241340019,0.5136198482576351,0.2094927401577667,0.25212229600014896,0.8468799161769804,0.6712542383800977,0.13693448007922537,0.1843324185086323
humans,0.10153224405380641,0.1537871997580644,0.05918244322335206,-0.07179454767623503,0.0952035735821779,0.08274397394867704,0.061985511573894106,0.02320860993057294,0.014922418303819142,0.05043744411505866,0.1394930324408259,0.14776119050696923,0.25037538283632077,0.08065182827810341,0.5035891914056326,0.41694889412470626,0.28127778039109136,0.3493139547530798,0.4835577906688626,0.7932455546816878,0.866183759538065,0.5687563354794349,0.11345490825423454,0.09340810479747688
i,-0.25028627027050454,-0.2692581255757137,-0.2948731697761055,-0.176792132399694,-0.29137681199334164,-0.2269441585163042,-0.194549411381283,-0.17410814689995469,0.0165138807215415,-0.20787217934225677,0.297030281476762,0.11723336073715172,0.004078842626763062,0.0019497323140283775,0.0006600677703300795,0.044204051108748144,0.0007698608331648708,0.00941674616693965,0.026553560027089078,0.04757737657251166,0.8520672582462085,0.017634657100844678,0.0005997082503395493,0.18406528208552275
incl,0.40222925573846957,0.3363050013112757,0.38987004865002045,0.1937549163180397,0.36427482234894515,0.28840517199698024,0.30187212453704837,0.2956841717986374,-0.06412586540111889,0.32285026092430075,0.16043679199319819,-0.18326599014495923,2.0978658616925765e-06,9.153184815328888e-05,4.538955403337948e-06,0.027189615185112426,2.0388702857705815e-05,0.0008760883601153794,0.00048225560047439976,0.0006367484289218178,0.46855492713065905,0.00017943299834283937,0.06823917228199061,0.0368806204804556
ingest,0.1607185912206903,0.09284045876881299,0.19579487978287272,0.2563588015146106,0.17359242180240672,0.13079320361710817,0.13556016205570287,0.19932360020956227,0.03080033327089048,0.19134686371966134,0.21204110307605972,-0.04263850147361872,0.06774952343969261,0.29344626443032107,0.025582039472806767,0.003239225072885165,0.048249454010193836,0.13800842101255134,0.12409669387179038,0.022992858203230236,0.7279388340727727,0.02919739330925285,0.015439717446560563,0.6300350579940147
inhib,-0.07163455047511143,-0.17003114468850594,-0.1504258913129543,-0.15130868051346574,-0.1474117573744126,-0.15460431166638436,-0.17844847478201584,-0.25336936418126305,0.0005031123198760525,-0.1899148856763592,0.038026864032406474,-0.1773126835606951,0.41799056714805427,0.053108604737546285,0.08758279222602104,0.08571809289683167,0.0941942700787536,0.07903527695333601,0.042223621431269585,0.0036308586710904656,0.9954672739988121,0.030450098167436063,0.6675296715533182,0.043573464363304025
insight,-0.18479009762172266,-0.11611565833083229,-0.23404346558947395,-0.063619897452131,-0.23910550941920677,-0.11109966076486615,-0.055875666856838715,-0.039899627887769254,-0.018357423304798046,-0.09118105496026985,0.26440221161575367,0.19026412029855538,0.03531359618070201,0.18831156677258448,0.007360841565425876,0.47207836928400326,0.0061485876653472596,0.20824844198565068,0.5277651936297646,0.6521974607164642,0.8357734120710936,0.3021966931769925,0.0023671856047228225,0.030140453028928982
ipron,0.08008722728538259,0.01596883482418003,-0.008568795918701674,0.10111523379410055,-0.03553142467077724,0.08529398106593225,-0.021231035880705542,0.016768238647567824,-0.06990366840416681,0.03227694252749308,0.28054493410769055,0.06563112428475956,0.36505671963564024,0.8568968573030854,0.9229189932452238,0.25233646010124133,0.6881737828478602,0.33461087862706995,0.8105162332394822,0.8498152805256765,0.42935606558023476,0.715444032765391,0.0012250112901865974,0.4581582170998998
leisure,0.16504524946071836,0.17011284656826894,0.17377636116702308,0.18458457482980384,0.22312984096379945,0.1696626564044945,0.19372729897412774,0.116297133631332,-0.000984574250318844,0.1945095453957395,0.004977557946739807,0.16926796585686907,0.06058378165743857,0.05299276216536269,0.048008851190232744,0.03552157398978431,0.010718146080395946,0.053633673738507574,0.027211956707472968,0.18761730677220928,0.9911297378301828,0.026585170446754323,0.9551784128465741,0.05420082266917671
money,-0.07426931095963883,0.0010911102802476846,-0.03523357764257257,-0.01032287247731259,-0.0489653529381079,-0.1033396655634162,-0.025720119962669444,-0.03412496175366347,-0.12206682889686042,-0.036839238933303944,0.03574025213386728,-0.08743796926279111,0.40103035312124846,0.9901699752003,0.6906535745585416,0.9072046183744054,0.5801053370342307,0.24199731152994206,0.7714565152288246,0.6999122853130024,0.16650746703886923,0.6773247546981073,0.6864371150515143,0.3225586058718084
motion,-0.055470349700007346,-0.06766410582722528,0.01781651042441247,0.008008822089597202,-0.03821835924265796,-0.04078817809753974,-0.009473742826644729,0.051325431493952654,-0.1609289830629407,0.01494432706618672,0.37524965732471105,-0.11169020167232958,0.5307682002812761,0.4443218413839264,0.8405472905043628,0.9279422339730086,0.6659554649145147,0.6449729538524196,0.9148076777706939,0.5619615422901789,0.0673858160046531,0.8659891283516814,1.0873308357135191e-05,0.20582568010629448
negate,-0.05044359852634375,-0.0748493507205707,-0.06456857843001156,-0.1516523344345827,-0.187197498532265,-0.08851924341702495,-0.0901632915726297,-0.037535249915237184,0.03359332367005891,-0.1346052137383488,0.044907105545824416,-0.03874214896815938,0.568709109317427,0.3973521972282229,0.4654838156823863,0.08500082938029205,0.032952951223477356,0.316587818691194,0.30764762453900885,0.6715776494872018,0.7043680996440383,0.1267932602787462,0.6119228302603483,0.6616570367473185
negemo,-0.1087029778817758,-0.23933478410817183,-0.27549808794617586,-0.28644032431243593,-0.264168962007023,-0.18020311385021115,-0.21228778319639846,-0.20236451823742335,-0.00013815104814158508,-0.24582490925201517,0.23071164782287287,-0.031881250753210036,0.21829074473255114,0.006098153563749511,0.0015115874344506627,0.0009535292978778208,0.0023891363504789376,0.04020713244771152,0.015317635871267188,0.02094529518427435,0.9987553397106514,0.004814961191156625,0.00827012999611502,0.7187850841566035
nonfl,-0.02187825782412603,-0.04741070421208234,-0.1532050872176222,-0.11064761814784715,-0.12292949877699788,-0.002320431766873533,-0.06079174920439195,0.007214467208097881,-0.14579234284609968,-0.043387700416947825,0.10597056524728637,0.0366680837274511,0.8048533916485537,0.5922034526793709,0.08181956756565667,0.21011675550015135,0.16350924080947984,0.9790966197276619,0.49203607950141437,0.9350728118249069,0.09790634612554153,0.6240285008297659,0.2301537548627969,0.6787408823275436
number,0.08475541880964696,0.018075660904752853,0.10352639971663058,-0.07868676858769039,0.08485042552318868,-0.021127601995486932,0.031443241431820805,-0.011186231710329697,-0.10871277189465112,0.06458547096466878,0.1429279039467329,-0.26053210775664115,0.33768286556412797,0.83825939870633,0.24114297368616178,0.37352872502697276,0.3371396455023147,0.8114221409135693,0.7224896484877937,0.8994827575318616,0.2182490192664826,0.46536685111693976,0.10475417400797908,0.002756061202368969
past,-0.021986611150261903,0.06138105114524712,0.06106516754096109,0.07886806961429504,-0.07134188240032514,-0.046388375370269706,0.030296899351244813,0.10178644909188711,0.012053960195446895,0.0023737321026083415,0.44795639251505764,0.2541914852110312,0.8039063379886685,0.4878409431448528,0.49008728779729926,0.3724252267512058,0.4198999178161046,0.6002209357977608,0.7322153835925325,0.2491851038271246,0.8917312827756727,0.9786165812634624,9.0880356726029e-08,0.003519121748064552
percept,0.0025162215326286403,0.0026968007832582903,0.041585029594880724,0.0255009829342778,0.06214205080169647,-0.011432364646576161,-0.003069050191055928,-0.04737568153349867,0.04651012783237083,0.04507793058491885,0.18429431114785635,0.06972550041710451,0.9773333176887482,0.9757070998894883,0.6385220441562294,0.7733508677806725,0.4824518648027807,0.8972830407119825,0.9723551067442961,0.5924773085903771,0.5992635665250342,0.610568247730791,0.03581706340638111,0.43053595958481017
posemo,0.36214296042138805,0.33613055942853703,0.3284900902961909,0.2543996885923902,0.2817783568641267,0.3756347768221151,0.30881402814684605,0.250984708595992,0.0113058552686927,0.28622414848911515,0.2057847832043273,0.17789119937579514,2.2976386205048737e-05,9.235263240643366e-05,0.00013583474144610383,0.0034913193871993885,0.001162972858569629,1.0631626881403824e-05,0.00035049514517787345,0.003973224766330697,0.8984135724146762,0.0009624214489311829,0.018831801523803548,0.04288148748117063
ppron,-0.15785940052199587,-0.12908826734135226,-0.20218999040530675,-0.15365893266889988,-0.1791450382227242,-0.17991904199724268,-0.08238471755645427,-0.12503719084047563,0.0446464723106682,-0.11585078185162175,0.5594466781029773,0.15023436054804656,0.07285227729313452,0.14326249499069135,0.021058412221208855,0.08090798109690728,0.0414132108628871,0.04052801265206952,0.35141748760904,0.15635333400204973,0.6139920880540564,0.18932824902879933,4.557152010389847e-12,0.0879915975064624
preps,-0.11480507852681447,-0.10111056671558619,-0.059919293519941505,0.05103111526206313,-0.035884992859395434,-0.12249865912437657,-0.06416738985070378,-0.07624100085418767,0.003948037972060271,0.004088006338991614,0.6415001952451929,0.10081903306121193,0.19338105066910358,0.25235846770884224,0.4982818863822015,0.5642093217709302,0.6852343691213979,0.1650015663478075,0.4682664007562741,0.38860981793418903,0.964442108028374,0.9631823563419191,1.9876809740621974e-16,0.25373581596615613
present,-0.06364201922108861,-0.14180997767296993,-0.13320976699532297,0.028780566595554603,-0.20516912566658108,-0.08574485731504922,-0.17240604269668364,-0.16738336964662193,0.09288118111039637,-0.18264683307830112,0.1635607982953775,-0.05287166063495665,0.4719240174870055,0.10752652651145149,0.13081446268045696,0.7451455213820342,0.019198037446541805,0.3320527906569519,0.049825464188371374,0.056977475372269715,0.2932336597673185,0.03753372196218428,0.0629689073711883,0.5502233160376087
pronoun,-0.08324207280232651,-0.11165960983314888,-0.18332624317735968,-0.042452130640058594,-0.19082652609336923,-0.11395186517733169,-0.10324075477325154,-0.11744888540665646,0.004639849160957326,-0.10883588483495724,0.6100458040118423,0.1770689335736841,0.3464105665635572,0.2059506874671864,0.036817577965165355,0.6315330323868475,0.029647423460060135,0.1967341846068342,0.24245069541075723,0.18325460014922604,0.9582165420616603,0.21772500382159354,1.315754347694216e-14,0.04386779783673239
quant,-0.09315872764762516,-0.1320103868249325,-0.0568409420991514,0.014201492788583027,-0.12342201911280236,-0.13187209935091812,-0.11717301214882432,-0.08852176282284367,0.07108303921906564,-0.13352790348418828,0.36497394644040104,0.08749276222934298,0.29178735608214784,0.13434816337020203,0.5206480749605904,0.8725926615351303,0.16181561099094727,0.13476024109298143,0.1842927489129155,0.3165739907805554,0.4215928098108058,0.1298892076623544,1.960161083556654e-05,0.32225430481748607
relativ,-0.13363586585600012,-0.07870389100165343,-0.015334977072624314,-0.011912385452903823,-0.06632273202174471,-0.13875718031074302,-0.03252623124470618,0.048635674068481384,-0.11935427015529879,0.010013144751681618,0.4828804126755088,-0.10922503715225157,0.12957635791964472,0.3734244231085089,0.8625200643227166,0.8929953011857719,0.4534245584306882,0.11539004458120564,0.7133419035559342,0.5826612800377404,0.1762010759509934,0.9099769666090579,5.941386815733626e-09,0.2160745040086443
relig,0.07135014664493233,0.13415633129920787,0.10606324406253977,0.10862070517688635,0.2239418295248763,0.020071055492178694,0.0533429745071773,-0.0005908049139487566,0.0467355376583106,0.12735367377451176,0.026438029393286593,0.1269034871981628,0.41984593293385564,0.12807627715963224,0.22974410311561322,0.21864147509049556,0.010428574162130546,0.8206898116790821,0.5466692103410453,0.9946772295279114,0.5974929213861573,0.14876219418846479,0.7652599551251389,0.1502152597567971
sad,-0.13572341009864092,-0.17166709439011504,-0.21464315852739707,-0.1740512330265311,-0.18795751575478875,-0.13933180182826924,-0.10896147203387851,-0.1368804193247306,-0.005390991857925884,-0.12385344357403333,0.24572658830465116,-0.0018273452418566876,0.12364017585664579,0.05082848625407557,0.01419362435769105,0.0476511611220045,0.03223599785858216,0.11387673479090049,0.21719137866506166,0.1204416737599071,0.9514599182077873,0.16034285413210006,0.004832442986318193,0.9835378339864422
