LIWC Feature,Extraversion correlation,Agreeableness correlation,Conscientiousness correlation,Neuroticism correlation,Openness correlation,Writing_Extraversion correlation,Writing_Agreeableness correlation,Writing_Conscientiousness correlation,Writing_Neuroticism correlation,Writing_Openness correlation,Word_Length correlation,Story correlation,Extraversion p-value,Agreeableness p-value,Conscientiousness p-value,Neuroticism p-value,Openness p-value,Writing_Extraversion p-value,Writing_Agreeableness p-value,Writing_Conscientiousness p-value,Writing_Neuroticism p-value,Writing_Openness p-value,Word_Length p-value,Story p-value
sexual,0.4125748307766194,0.4522611704770562,0.4218726528298001,0.2097642772290397,0.43128280945694464,0.38644589806272844,0.4731361951933529,0.3099683046440179,0.13343942016295798,0.4542250452453333,-0.05500906890932721,-0.09501721262254476,1.0731952032270938e-06,6.599542242742429e-08,5.762693760130699e-07,0.01660704703921097,3.012657081877625e-07,5.590521755297754e-06,1.3117014396919006e-08,0.0003321278938623766,0.1301460434508473,5.694843080638331e-08,0.5341962377871151,0.28222493815178445
shehe,-0.31814727045310925,-0.1979234751352356,-0.30041764033997664,-0.09499751633916297,-0.19342785000519525,-0.29924486265570166,-0.1787878502460527,-0.1474385052206401,-0.13472270438299583,-0.2126531923526058,0.19232679752861587,0.12736795730283568,0.00022538367122530297,0.023991946575719045,0.0005150933214505964,0.2823251669380559,0.027455207918996284,0.0005430575071193602,0.04182713688940332,0.09413390727962676,0.12645908103725917,0.015138339008835053,0.02836562759683632,0.14871626550190173
social,0.2084428583643025,0.2559886939107161,0.23442074338237684,0.15373635613026185,0.278505134148362,0.2416581044202409,0.2356690156498663,0.12074008464919488,0.14196751452623843,0.23853765023536452,-0.008694001195840703,0.11620823012692073,0.017319068804808557,0.0032855552499504565,0.007263682841757235,0.0807532863960399,0.0013342675310937882,0.005607484816619431,0.006950276724439624,0.1711980249831746,0.10713240995691456,0.006275102657229916,0.9217962486931471,0.18795718632696232
space,-0.40038060830860966,-0.3591826286981068,-0.39140202017258163,-0.1360921511010459,-0.3576971051437761,-0.44166409425307135,-0.26848332715501655,-0.1170537300232491,-0.1878763628173926,-0.326813299996513,0.41348642867601443,0.07245473408525017,2.35924897763083e-06,2.708514608242525e-05,4.1317928853898294e-06,0.12261377189460526,2.939815191062402e-05,1.4393474342222776e-07,0.0020115092044110617,0.1847429537580175,0.03231191717971198,0.00014763846440645257,1.0105514068868816e-06,0.4126667333864772
tentat,-0.5860007250991762,-0.5771679398820077,-0.5310867261247965,-0.3304488052239361,-0.5981578581119774,-0.5846912565887846,-0.5580888273751684,-0.28627956233577284,-0.2163714878881143,-0.5581045246987842,0.2766068181046079,0.020607316247644288,2.4032912011185154e-13,6.586689171818658e-13,8.018646424706772e-11,0.00012316075814413548,5.702635004594781e-14,2.796113079178465e-13,5.260470736281026e-12,0.000960134857296442,0.013415252441547234,5.251769365987836e-12,0.0014438521086034104,0.8159827347745038
they,0.04780340681048544,0.061788188621936184,0.033598040175160125,0.04297612369509699,-0.09702019917654854,0.01993714293092261,-0.05756507734745962,-0.11604018362599713,-0.030524970272507196,-0.17953272742226245,-0.03428604421768293,0.025159979952836715,0.5891366972479245,0.4849537821409875,0.7043285248501883,0.6273252134980232,0.2721567083632066,0.8218662446898759,0.5153411831723318,0.1886008569430499,0.7302769487579629,0.040967823871363614,0.6985642104857785,0.7763013546059726
time,0.05015195153973917,-0.04039767384001587,-0.034197922034639,-0.035757030615416664,-0.004932879995616654,-0.02075541348610102,-0.05436214439337492,-0.031992153923648556,-0.04817951680423263,-0.02114583828018602,0.2702047947775946,-0.16889612090585338,0.5709491089293444,0.6481439871981687,0.6993015756549559,0.6862976513210242,0.9555803130657943,0.8146839457526854,0.5390224352199979,0.7178481263304178,0.5862063269918625,0.8112624034334535,0.001876590449067924,0.05473965921042866
verb,-0.2716190984841197,-0.24431846382277497,-0.22967985560158405,-0.2275976722731818,-0.33369524773205256,-0.2623741446807222,-0.225645379076915,-0.049384102354589614,-0.17419002838652864,-0.25963313430261764,0.3877252280868175,-0.049049249978374,0.0017719508893676377,0.005089114071017759,0.00857118056879432,0.009208334209939101,0.00010455253210888064,0.002564299959057299,0.009843316906710779,0.5768663544773558,0.0474713899251547,0.002854267929114736,5.173204430180706e-06,0.579455727860662
we,0.3246743123867744,0.3752027887484604,0.33696516753684874,0.20589382140975043,0.3980627823030961,0.34530465263334137,0.3538395029243218,0.19927286533409894,0.14581372184991961,0.40911693422330414,-0.10681084384522868,-0.042773458706972654,0.00016408187574082234,1.090307197977476e-05,8.848687035112637e-05,0.018767571417947167,2.730745017168817e-06,5.733193941032688e-05,3.630070475855599e-05,0.023028427578351912,0.09785659901890037,1.3460531148813377e-06,0.2264583573557312,0.6289512628445659
work,-0.02770993525010062,-0.05518381796600523,-0.1159282182566072,-0.10598245063606954,-0.06855192075017857,-0.010838253635058803,-0.09081532107400553,-0.07322490995435654,-0.12821416475096523,-0.05126334449296203,0.10790452488526608,-0.1715331355561632,0.7543182304560507,0.5328962804081487,0.18903061018751563,0.23010119131185586,0.438354157802497,0.9025939740204296,0.304148132551134,0.4077038442517543,0.14601433703852762,0.5624353628367922,0.22171147372600178,0.05101209473593134
you,-0.2969899952214515,-0.2846783554051817,-0.3447995766651198,-0.27236881541720565,-0.3343361292214938,-0.2299888995780347,-0.2383667717358136,-0.04749635722805883,-0.25363194975122694,-0.26781862921425104,0.2644501523403558,0.14221582299845167,0.0006007873884353238,0.0010282506177614048,5.887951849782758e-05,0.0017186580929617959,0.00010120395068759385,0.008480009673198122,0.006313623768755796,0.591533940506898,0.003594828138994967,0.0020659162740618575,0.00236269664975334,0.10651350343413159
