LIWC Feature,Extraversion correlation,Agreeableness correlation,Conscientiousness correlation,Neuroticism correlation,Openness correlation,Writing_Extraversion correlation,Writing_Agreeableness correlation,Writing_Conscientiousness correlation,Writing_Neuroticism correlation,Writing_Openness correlation,Word_Length correlation,Story correlation,Extraversion p-value,Agreeableness p-value,Conscientiousness p-value,Neuroticism p-value,Openness p-value,Writing_Extraversion p-value,Writing_Agreeableness p-value,Writing_Conscientiousness p-value,Writing_Neuroticism p-value,Writing_Openness p-value,Word_Length p-value,Story p-value
friend,0.11305087044122969,-0.04909969861919238,0.029162744824447397,-0.1563077846926845,-0.02282443053440215,0.019254566504778668,-0.010975516148490079,-0.03759780933922928,-0.09549111218696343,-0.06218427050877058,0.18858602730217428,-0.03681716016428138,0.20032056368824636,0.5790652698935976,0.7418797366195787,0.07574892281144702,0.7965931442520109,0.8278688348857874,0.9013665525394782,0.6710620056083355,0.27982058594045967,0.4821538217654704,0.03165311879720995,0.6775073698997395
funct,-0.0026085456678383466,-0.06101637143299676,-0.04852579529379374,-0.10135678460404826,-0.09248142500511537,-0.015638868595747004,-0.002106362272679074,-0.025770414839666328,-0.056607731951845666,-0.02967657047545422,0.8868632663331121,0.2512785967106432,0.9765018748296642,0.4904347814373552,0.5835143035205664,0.25119923185929743,0.2953251431118308,0.8598232432546524,0.9810246660279539,0.7710219254904155,0.5223630806275399,0.7374962386472801,9.47868929049962e-45,0.003929521387783769
future,-0.10299146370236031,-0.13342444177362123,-0.1880467320179297,-0.16864621982372618,-0.12130713636151659,-0.07765967510790273,-0.06636870071652766,-0.03489136854930641,-0.03233613916711426,-0.07854304691636331,-0.05132353773241441,0.08081862923370368,0.2435960051885264,0.1301895589386689,0.03215270958281745,0.05510426275805056,0.1691814509514245,0.37981786796552264,0.453110898725931,0.6935067666747305,0.7149446628149752,0.37440491413706123,0.5619759918221132,0.3606796732762607
health,0.05521209244845615,0.022217564980995422,0.07978030663549655,0.036555301385396866,0.02307095253816351,0.008518530712424609,0.05536604462203527,0.13513903101629227,-0.026120965261818993,-0.006396798723723125,0.33690056158053866,0.2972966633193464,0.5326860954116337,0.8018886550530437,0.36690319832690177,0.6796746498911481,0.7944446182415665,0.923369775750532,0.5315423837148581,0.12528037465687045,0.7679948565353969,0.9424180399513147,8.878063327221022e-05,0.0005926174933158474
hear,-0.12947266108745037,-0.055052954700925694,-0.0760697698587276,-0.09186475702483604,-0.14076182164746612,-0.08322482004296643,-0.10080791551311753,-0.1260165391345152,-0.023466279629010794,-0.12269236283231481,0.2095368347111597,0.025027179142248876,0.1420648721955916,0.5338696228778474,0.3896792072072711,0.29857080497394245,0.11017770244760808,0.34651087723712615,0.25378844289833813,0.15310931459467436,0.7910024247977805,0.1643293741129521,0.01672775924692256,0.7774512636282235
home,-0.03002898084650325,-0.005539765634194655,0.014269184786686484,-0.012829982422156515,0.02859349049685689,0.049786846658782746,-0.04059197513331329,-0.04798830373743427,0.08267253825186684,0.015799023447617282,-0.05431267825001248,-0.026675537360229772,0.734494651349622,0.9501220729669783,0.8719905331380834,0.8848076532201901,0.7467457776615092,0.5737591400955024,0.6465653986703104,0.5876952827146349,0.3497315974519687,0.8584026307201118,0.5393923501516567,0.7632131725912236
humans,0.02305982093024586,0.10252513599864439,0.02253008368428043,0.029242676365346186,0.053389117754046984,0.022158063458048913,-0.01746935807016363,-0.06705880162864701,-0.05287388751291626,0.03358395313022326,-0.06402018176384619,-0.11463804707853362,0.7945416010389769,0.24574851254101737,0.7991604762245123,0.7411972847808823,0.5463218559996974,0.8024083542020796,0.8436141843469374,0.44841668502277654,0.5502064970876633,0.7044467274081203,0.46928969246026486,0.1940341981748403
i,-0.022260151441882273,-0.09890032472951801,-0.1109968626136402,-0.01342868190300991,-0.053537658975472364,-0.040814430394198915,-0.06694094198529328,-0.03760605839345967,0.0055382231178676125,-0.0186920237743464,0.42934455937494215,0.34470771544002343,0.8015167488679722,0.26292972513642326,0.2086722624557718,0.8794719937554949,0.545204410874605,0.6447600037818368,0.44921645368689933,0.6709940244791401,0.9501359433082237,0.8328233420835323,3.4487895404837714e-07,5.916515390454925e-05
incl,0.19042789510512645,0.14771799240421224,0.11502154598543707,-0.06825599928913387,0.13436926083313136,0.13690635733904505,0.14801191767586094,0.019452955852863524,-0.07407344072594373,0.10312428217193623,0.3879356665720318,-0.36627937813662514,0.0299961673997226,0.09350501045824415,0.19253696829911499,0.44033819559565757,0.1274664338249829,0.12037070991125086,0.09284722362162066,0.8261231543119099,0.40227695714251,0.24298533499303568,5.1074481732516625e-06,1.8207884303107093e-05
ingest,0.10079488696612628,0.011993327775080062,0.008556213576991685,0.0020780363474512636,-0.09734416882288266,0.02476399137138738,0.09052950882234526,0.06656828991019192,0.022017319053400403,0.03105223974097072,0.38323022336585516,0.2594789404188511,0.2538501254460318,0.892272592680285,0.9230318304308707,0.9812797958114787,0.270551357913921,0.7797316021549081,0.30567887970533386,0.451750439900263,0.8036379896545804,0.7258020782279071,6.784537110491937e-06,0.0028714262553850966
